start,end,text,speaker,sentiment_score,sentiment_confidence,hook_score,hook_confidence
3623.7,3628.7," He was named, blue-gray wolf, she was named tawny deer.",SPEAKER_00,1,0.2549,,
3628.82,3632.3," They married, you know, very practical about it.",SPEAKER_00,4,0.4106,,
3632.3,3633.500000000001, And they think they're real people.,SPEAKER_00,5,0.2313,,
3633.500000000001,3635.7," Maybe they were or not, I don't know.",SPEAKER_00,2,0.3545,,
3635.7,3638.98, But so this earlier history is just the genealogy,SPEAKER_00,3,0.4301,,
3638.98,3642.22," as it should be, who knows.",SPEAKER_00,5,0.4245,,
3642.22,3644.62," But it's also in there because like Bodanchar,",SPEAKER_00,3,0.4477,,
3644.62,3646.14, they call it Bodanchar the fool.,SPEAKER_00,5,0.3066,,
3646.18,3648.78," The ancestor of Temujin, he's cast out",SPEAKER_00,5,0.3445,,
3648.78,3650.9, because he's just so dumb.,SPEAKER_00,1,0.6329,,
3650.9,3652.8, The rest of the family doesn't want him.,SPEAKER_00,2,0.4252,,
3652.8,3655.62, And his father is undetermined who he was.,SPEAKER_00,3,0.2648,,
3655.62,3657.9, He kidnapped the Urihanghai woman.,SPEAKER_00,4,0.3377,,
3657.9,3660.64, She has the child who becomes the ancestor of Temujin.,SPEAKER_00,4,0.3464,,
3660.64,3662.58," So it's a confusing mess,",SPEAKER_00,3,0.5562,,
3662.58,3665.34, but I tend to think it's probably accurate.,SPEAKER_00,3,0.6605,,
3665.34,3666.7, It has a lot of good information.,SPEAKER_00,4,0.5074,,
3666.7,3669.58," And by the time you get to the life of Temujin,",SPEAKER_00,5,0.4649,,
3669.58,3671.58, the reason we know these intimate things,SPEAKER_00,5,0.563,,
3671.58,3675.14," is because that person, Shigihuto, he was there,",SPEAKER_00,1,0.265,,
3675.14,3677.36, sleeping in the same gear with the people.,SPEAKER_00,1,0.2933,,
3677.36,3680.5," So we even see in there, he will record instances",SPEAKER_00,4,0.3881,,
3680.5,3684.58," where Berta sits up in bed and tells her husband,",SPEAKER_00,4,0.3977,,
3684.58,3686.46," okay, you gotta do this, you gotta do that.",SPEAKER_00,3,0.7417,,
3686.46,3687.66, You can't do this anymore.,SPEAKER_00,1,0.502,,
3687.66,3690.54," We can't think of, you know, it's all recorded, right?",SPEAKER_00,1,0.3949,,
3690.54,3692.62, So it's a very intimate document.,SPEAKER_00,4,0.4441,,
3692.62,3694.58, And this is one reason that it was secret.,SPEAKER_00,5,0.2471,,
3694.58,3696.94, It was only for the family.,SPEAKER_00,3,0.3362,,
3696.94,3699.26, They were trying to uphold Singshan's prohibition,SPEAKER_00,2,0.3025,,
3699.26,3702.7, against putting out information about the family.,SPEAKER_00,1,0.3896,,
3702.7,3705.78," So a secret for a very long time,",SPEAKER_00,5,0.5675,,
3705.78,3710.26, so much so that scholars began to think it didn't exist.,SPEAKER_00,2,0.3584,,
3710.26,3713.54," And then in the 19th century, a Russian academic",SPEAKER_00,3,0.2423,,
3713.54,3718.42," who was working in China at the time in Beijing,",SPEAKER_00,4,0.2451,,
3718.42,3722.78," he discovered a manuscript which was very, very odd",SPEAKER_00,2,0.4213,,
3722.78,3724.72, that people didn't think was anything,SPEAKER_00,1,0.3505,,
3724.72,3726.84," because it's all Chinese characters,",SPEAKER_00,1,0.2846,,
3728.08,3730.86, but it makes no sense in Chinese.,SPEAKER_00,3,0.3824,,
3730.86,3735.34," But he recognized, but if you read it, pronounce it,",SPEAKER_00,3,0.3811,,
3735.34,3737.78, it makes sense in Mongolian.,SPEAKER_00,4,0.385,,
3737.78,3741.22, And so it was in this code that had been used,SPEAKER_00,5,0.2928,,
3741.22,3743.88, to record the information in Chinese.,SPEAKER_00,4,0.3765,,
3743.88,3746.0, So they're recording the sounds.,SPEAKER_00,3,0.529,,
3746.0,3747.14," The sounds, correct.",SPEAKER_00,3,0.4948,,
3747.14,3751.12," They use Chinese characters to record sounds,",SPEAKER_00,4,0.3635,,
3751.12,3753.78, which is always problematic in some little areas,SPEAKER_00,3,0.4943,,
3753.78,3756.9, you're not exactly sure what the name is or something like.,SPEAKER_00,3,0.4283,,
3756.9,3759.92, But it was a very unusual document.,SPEAKER_00,3,0.4703,,
3760.98,3762.3," And then once they found it,",SPEAKER_00,3,0.2666,,
3762.3,3765.06, they realized that some of the Persian documents,SPEAKER_00,3,0.3478,,
3765.06,3767.6, had incorporated part of that already.,SPEAKER_00,3,0.3054,,
3767.6,3769.22, So that was very helpful to me,SPEAKER_00,4,0.4391,,
3769.22,3771.42, because some of the Persians I trust very much,SPEAKER_00,5,0.5206,,
3771.42,3773.98, and I liked their work very much.,SPEAKER_00,5,0.5841,,
3773.98,3776.76, And so it was helpful that it already existed,SPEAKER_00,4,0.3419,,
3776.76,3780.9," and some of it existed in Mongolian,",SPEAKER_00,3,0.3388,,
3780.9,3783.74, other Mongolian sources that were written later.,SPEAKER_00,3,0.3642,,
3783.74,3786.66, Some of it was just incorporated.,SPEAKER_00,3,0.482,,
3786.66,3789.42," So it seemed to be fairly genuine,",SPEAKER_00,3,0.6064,,
3789.42,3792.1, but it wasn't 100% pure.,SPEAKER_00,3,0.461,,
3792.1,3795.52, It had little things had happened to it along the way.,SPEAKER_00,3,0.4731,,
3796.78,3798.66, Some things have been stepped here and there,SPEAKER_00,3,0.5143,,
3798.66,3800.3, and a few words changed.,SPEAKER_00,3,0.4312,,
3800.3,3802.62," Like sometimes for Temujin, they call him Chinggis Khan.",SPEAKER_00,5,0.3286,,
3802.62,3804.3," Well, he wasn't the Han then.",SPEAKER_00,3,0.3928,,
3804.3,3806.74," And sometimes they call him Han, which is like chief.",SPEAKER_00,3,0.3187,,
3806.74,3809.3," And other times Han, which is emperor.",SPEAKER_00,5,0.2407,,
3809.3,3811.7," Well, in Mongolian it's a big difference.",SPEAKER_00,3,0.3972,,
3811.7,3813.18, So there are little things like this,SPEAKER_00,3,0.5268,,
3813.18,3816.02," that move around that you're not sure why,",SPEAKER_00,3,0.4173,,
3816.02,3819.3, but it's a document that I have great faith in.,SPEAKER_00,4,0.4634,,
3819.3,3822.5," It was not published in English until 1982,",SPEAKER_00,1,0.4022,,
3822.5,3825.38, but Francis Woodman Cleves at Harvard University,SPEAKER_00,3,0.3415,,
3825.38,3827.58, translated it in the 50s.,SPEAKER_00,5,0.359,,
3827.58,3829.62, It was ready for publication,SPEAKER_00,4,0.4142,,
3829.62,3832.06, and he was having trouble with the publisher.,SPEAKER_00,1,0.4299,,
3832.06,3835.22, And so it didn't appear for nearly 30 years.,SPEAKER_00,2,0.4856,,
3835.22,3836.78, It was supposed to be two volumes.,SPEAKER_00,2,0.4051,,
3836.78,3838.66, The first volume is the translation.,SPEAKER_00,4,0.3017,,
3838.66,3842.5, The second volume was going to be the notes,SPEAKER_00,3,0.3218,,
3842.5,3844.34, and the second volume was lost.,SPEAKER_00,2,0.4104,,
3845.34,3849.22," To this day, it hasn't been found.",SPEAKER_00,3,0.2752,,
3849.22,3852.22," I would love to see that, but anyway,",SPEAKER_00,3,0.4308,,
3852.22,3854.7," now it's in all languages, just about in the world.",SPEAKER_00,5,0.4679,,
3854.7,3855.54, Can you clarify?,SPEAKER_00,3,0.2671,,
3855.54,3857.3, So there's two volumes.,SPEAKER_01,3,0.5143,,
3857.3,3861.14, The 19th century Chinese manuscript,SPEAKER_01,4,0.2874,,
3861.14,3863.22, covers the first volume.,SPEAKER_01,4,0.4033,,
3863.22,3864.94," Yes, that was translated",SPEAKER_00,1,0.2739,,
3864.94,3867.22, and then published by Harvard University.,SPEAKER_00,5,0.2842,,
3867.22,3870.1," But the notes were just the notes from the scholar,",SPEAKER_00,3,0.3606,,
3870.1,3871.74, Francis Woodman Cleves.,SPEAKER_00,5,0.2807,,
3871.74,3874.14," Those were his notes, not Mongolian notes.",SPEAKER_00,3,0.3052,,
3874.58,3876.86, There are Chinese notes that went with it,SPEAKER_00,3,0.3321,,
3876.86,3879.46, because the Chinese had trouble understanding,SPEAKER_00,2,0.3192,,
3879.46,3881.26, a lot of things in it.,SPEAKER_00,3,0.3759,,
3881.26,3883.98," And they also, they disapproved of some things.",SPEAKER_00,2,0.3935,,
3883.98,3886.86, So they would try to put their own notes in the margins,SPEAKER_00,3,0.4932,,
3886.86,3890.22, to kind of correct the story and explain a way,SPEAKER_00,3,0.6275,,
3890.22,3895.22, why the Mongols women would be often marrying their stepson.,SPEAKER_00,4,0.226,,
3895.74,3900.34, It just did not match with Confucian ethics.,SPEAKER_00,2,0.4321,,
3900.34,3901.66, So there are several things like that,SPEAKER_00,3,0.5674,,
3901.66,3903.34, that they try to skip around.,SPEAKER_00,3,0.2897,,
3903.34,3907.66, But so it's interesting just to read the Ming dynasty notes,SPEAKER_00,3,0.6122,,
3907.66,3909.06, that are attached to it.,SPEAKER_00,3,0.3399,,
3910.18,3914.06," But the document itself, Mongolian Nutsutopcho,",SPEAKER_00,2,0.2922,,
3914.06,3915.66, it's just so important.,SPEAKER_00,5,0.6042,,
3915.66,3917.7," And for me, it was the guiding document.",SPEAKER_00,5,0.4466,,
3917.7,3921.14, I didn't want to be guided by anything else first.,SPEAKER_00,2,0.3864,,
3921.14,3923.1," Everything else I would check, they're correlated",SPEAKER_00,3,0.3054,,
3923.1,3925.54, and fill in blanks and give more information.,SPEAKER_00,5,0.5213,,
3925.54,3930.54, But I went to Mongolia to travel around to those places,SPEAKER_00,3,0.3347,,
3930.7,3933.1, because they are so exact in there.,SPEAKER_00,5,0.5546,,
3933.18,3934.74, And to feel it.,SPEAKER_00,5,0.4961,,
3934.74,3937.46," And it's so important, I think,",SPEAKER_00,5,0.6312,,
3937.46,3940.02, because history does not live in books.,SPEAKER_00,2,0.2966,,
3940.02,3942.98, History does not live in archives or even libraries,SPEAKER_00,1,0.4832,,
3942.98,3945.9, as much as I need them for my work.,SPEAKER_00,5,0.7357,,
3945.9,3948.1, But history lives in the people.,SPEAKER_00,3,0.3956,,
3948.1,3951.38, History lives in the memory of the people and the culture.,SPEAKER_00,5,0.472,,
3951.38,3955.42," And for example, the episode with the kidnapping of Berchtek.",SPEAKER_00,4,0.3323,,
3955.42,3959.26," So I went to that place and I didn't know when it happened,",SPEAKER_00,3,0.4089,,
3959.26,3960.9, what season it happened.,SPEAKER_00,5,0.3297,,
3960.9,3963.06, It was very important for figuring out the births,SPEAKER_00,4,0.4833,,
3963.06,3965.42, that came afterwards and other events,SPEAKER_00,3,0.2932,,
3965.42,3966.7, that were being correlated.,SPEAKER_00,3,0.4065,,
3966.7,3967.74, Very important to me.,SPEAKER_00,5,0.8158,,
3967.74,3970.46, And so I'm just talking to the people who live,SPEAKER_00,5,0.2966,,
3970.46,3972.62," in that valley, the nomads there.",SPEAKER_00,5,0.4194,,
3972.62,3975.26," They said, oh, it's clear.",SPEAKER_00,3,0.3602,,
3975.26,3976.62, It was the winter.,SPEAKER_00,3,0.3307,,
3976.62,3979.14," I said, oh, where did you read that?",SPEAKER_00,1,0.4118,,
3979.14,3981.62," Said, no, Granny Kwakson was on the ground",SPEAKER_00,1,0.5068,,
3981.62,3983.34, and she could feel the vibrations.,SPEAKER_00,4,0.346,,
3983.34,3986.1," She said, look, this is summertime now.",SPEAKER_00,5,0.4204,,
3986.1,3987.46, You're not gonna feel any vibrations.,SPEAKER_00,3,0.2452,,
3987.46,3989.06, The ground here is so soft.,SPEAKER_00,2,0.4569,,
3990.06,3993.9," Suddenly, a whole important piece that I've been searching",SPEAKER_00,5,0.6444,,
3993.9,3998.9, for just came together from some nomad sitting there,SPEAKER_00,3,0.2945,,
4000.18,4005.18, next to his horse and he was absolutely right.,SPEAKER_00,5,0.8255,,
4005.86,4007.58, It could only happen in the winter.,SPEAKER_00,3,0.4075,,
4007.58,4009.74, And that also correlates with the time,SPEAKER_00,4,0.3867,,
4009.74,4010.98, that reading was done.,SPEAKER_00,4,0.2959,,
4010.98,4013.06, So it correlates with other historic factors.,SPEAKER_00,3,0.5667,,
4013.06,4015.46, But then that gave me the time basis,SPEAKER_00,3,0.4381,,
4015.46,4017.3, for figuring out a lot of other things.,SPEAKER_00,4,0.4665,,
4017.98,4019.9, History lives in the people.,SPEAKER_00,5,0.4486,,
4019.9,4024.9," Just to link on that point, you visited different places",SPEAKER_00,3,0.3209,,
4025.18,4028.22, that were important to the story of Genghis Khan.,SPEAKER_01,3,0.3202,,
4028.22,4030.02, What did it feel like?,SPEAKER_01,3,0.2318,,
4030.02,4032.34, What are some memorable things about,SPEAKER_01,5,0.4281,,
4034.06,4036.46, just the experience of standing there?,SPEAKER_01,3,0.2643,,
4038.06,4040.18, I really set out mostly to visit the cities,SPEAKER_00,3,0.3287,,
4040.18,4043.46, he had conquered across Central Asia and all.,SPEAKER_00,5,0.3894,,
4043.46,4044.86, There was so little to learn.,SPEAKER_00,2,0.405,,
4044.86,4046.46," I mean, everything was kind of known",SPEAKER_00,3,0.4142,,
4046.46,4048.74, of whatever the chroniclers had recorded.,SPEAKER_00,5,0.4345,,
4048.74,4051.98, The archeologists had found whatever they had found.,SPEAKER_00,3,0.2929,,
4051.98,4054.78, And I get there and he hadn't spent much time there.,SPEAKER_00,5,0.3357,,
4054.78,4056.38, He didn't identify with it.,SPEAKER_00,1,0.465,,
4056.38,4057.46, I wasn't feeling anything.,SPEAKER_00,2,0.4169,,
4057.46,4061.18," But in Mongolia, I would go to these places",SPEAKER_00,3,0.3875,,
4061.18,4063.78," and I would know if Genghis Khan came back today,",SPEAKER_00,4,0.2425,,
4063.78,4065.98, he would know exactly where he is.,SPEAKER_00,3,0.3911,,
4065.98,4067.1, There's no road.,SPEAKER_00,1,0.4372,,
4067.1,4067.94, There's no sign.,SPEAKER_00,1,0.5271,,
4067.94,4069.46, There's no building.,SPEAKER_00,1,0.4526,,
4069.46,4072.58, There's no power line going.,SPEAKER_00,1,0.433,,
4072.58,4073.42, Nothing.,SPEAKER_00,1,0.6525,,
4073.82,4078.02," Just to smell the air, to feel it, to see the animals",SPEAKER_00,5,0.3178,,
4078.02,4080.18," and to see what kind of animals live here,",SPEAKER_00,5,0.4125,,
4080.18,4082.62," what kind of plants are growing here,",SPEAKER_00,5,0.2924,,
4082.62,4086.3, you begin to get a feeling for how he was thinking.,SPEAKER_00,4,0.367,,
4086.3,4088.02," And then you begin to see,",SPEAKER_00,5,0.3533,,
4088.02,4090.42," ah, I know which direction they came from.",SPEAKER_00,3,0.3091,,
4090.42,4092.82, The only direction they could come from was that way.,SPEAKER_00,3,0.2829,,
4092.82,4094.26, You begin to see it.,SPEAKER_00,4,0.3636,,
4094.26,4099.26, And his life starts to unfold in a very dramatic way,SPEAKER_00,4,0.4423,,
4099.7,4101.06," that I have the text,",SPEAKER_00,3,0.2859,,
4101.900000000001,4105.700000000001," but the text is like it has no scenery, no props,",SPEAKER_00,2,0.3971,,
4105.700000000001,4106.54, nothing like that.,SPEAKER_00,2,0.4283,,
4106.54,4108.42, The Mongols all understand their way of life.,SPEAKER_00,5,0.496,,
4108.42,4110.740000000001, They don't need to explain anything.,SPEAKER_00,2,0.2774,,
4110.740000000001,4113.38, They know which way the gear faces with the sun.,SPEAKER_00,3,0.3923,,
4113.38,4114.860000000001, They know all these things.,SPEAKER_00,5,0.5939,,
4114.860000000001,4116.780000000001," But for me, that's how I learned it.",SPEAKER_00,3,0.5235,,
4116.780000000001,4119.02, It was from being with the people.,SPEAKER_00,1,0.2538,,
4119.02,4121.54, It was the most important thing.,SPEAKER_00,5,0.6982,,
4121.54,4124.900000000001, And this was starting in the 1990s.,SPEAKER_00,5,0.3658,,
4124.900000000001,4129.900000000001," And the people, at this time, they were amazed",SPEAKER_00,5,0.4323,,
4129.9,4131.82, that I would come.,SPEAKER_00,3,0.2482,,
4131.82,4133.7, The Soviet era had just ended.,SPEAKER_00,2,0.3419,,
4133.7,4135.86, Socialism was just ending.,SPEAKER_00,1,0.4424,,
4135.86,4137.62, Democracy was starting.,SPEAKER_00,5,0.3842,,
4137.62,4140.54, And Chinggis Khan had been forbidden to them,SPEAKER_00,1,0.343,,
4140.54,4142.58, for almost the entire century.,SPEAKER_00,5,0.3742,,
4142.58,4145.06, And every known descendant of Chinggis Khan,SPEAKER_00,5,0.6866,,
4145.06,4146.94, was killed in Mongolia.,SPEAKER_00,1,0.5873,,
4148.179999999999,4149.78," Following the secret history,",SPEAKER_00,5,0.4458,,
4149.78,4153.06, that became the key to writing what I wrote.,SPEAKER_00,5,0.4641,,
4153.06,4155.78," Take the history, which is difficult to understand.",SPEAKER_00,4,0.3845,,
4155.78,4159.5, You have to go over and I often never understand,SPEAKER_00,1,0.3289,,
4159.5,4162.18, the different parts or I change my mind,SPEAKER_00,3,0.3431,,
4162.18,4163.98," and think it was yes, now it's no.",SPEAKER_00,1,0.4457,,
4165.14,4168.26, But the secret history is a valuable document.,SPEAKER_00,4,0.4155,,
4168.26,4171.22," And to me, also, it's the opening document",SPEAKER_00,5,0.4666,,
4171.22,4174.26, of Mongolian written language.,SPEAKER_00,4,0.2854,,
4174.26,4176.1, And I think it's very important,SPEAKER_00,5,0.6271,,
4176.1,4180.5, how do people begin their written language.,SPEAKER_00,5,0.4099,,
4181.58,4184.58," And they begin it with the words deri thinges,",SPEAKER_00,1,0.259,,
4185.42,4189.74," deri thinges, from highest heaven,",SPEAKER_00,5,0.4173,,
4189.74,4193.34, came the destiny of the blue wolf,SPEAKER_00,5,0.5382,,
4193.34,4197.34, who was married to the tawny deer and their descendants,SPEAKER_00,5,0.3098,,
4197.34,4199.3, who came from the great sea,SPEAKER_00,5,0.3565,,
4199.3,4201.86, to live at the base of Mount Burhan Haldun.,SPEAKER_00,5,0.495,,
4203.26,4207.54," And then integrating the spiritual elements of nature,",SPEAKER_01,5,0.5391,,
4207.54,4208.94, the mountains and the great sea,SPEAKER_01,5,0.4648,,
4208.94,4213.06," and this kind of, just like a deep connection to nature",SPEAKER_01,5,0.5471,,
4213.06,4213.9, that they have.,SPEAKER_01,5,0.4399,,
4214.94,4218.14," Mongolia is a world that, for the most part,",SPEAKER_00,4,0.3116,,
4218.14,4220.86, is the same as when Chinggis Khan was there.,SPEAKER_00,5,0.3261,,
4220.86,4223.9, We cannot say that far to any other place in the world.,SPEAKER_00,5,0.2564,,
4225.3,4227.06," I mean, certainly not for America,",SPEAKER_00,2,0.4171,,
4227.06,4228.86," but just a few hundred years ago,",SPEAKER_00,3,0.3141,,
4228.86,4231.02, it was entirely different.,SPEAKER_00,2,0.4103,,
4231.02,4232.9," People, languages, everything.",SPEAKER_00,5,0.5735,,
4232.9,4235.46, But you can't say it for London or Moscow,SPEAKER_00,3,0.3881,,
